FID,FID_gz_201,GEO_ID,STATE,PLACE,NAME,LSAD,CENSUSAREA,FID_gz_202,GEO_ID_1,STATE_1,COUNTY,TRACT,NAME_1,LSAD_1,CENSUSAR_1
5638,800,1600000US0646492,06,46492,Maywood,city,1.178000000000000,3944,1400000US06037533402,06,037,533402,5334.02,Tract,0.188000000000000
5639,800,1600000US0646492,06,46492,Maywood,city,1.178000000000000,3945,1400000US06037533403,06,037,533403,5334.03,Tract,0.183000000000000
5640,800,1600000US0646492,06,46492,Maywood,city,1.178000000000000,3950,1400000US06037533701,06,037,533701,5337.01,Tract,0.155000000000000
5641,800,1600000US0646492,06,46492,Maywood,city,1.178000000000000,3951,1400000US06037533703,06,037,533703,5337.03,Tract,0.299000000000000
5642,800,1600000US0646492,06,46492,Maywood,city,1.178000000000000,8034,1400000US06037533702,06,037,533702,5337.02,Tract,0.125000000000000
5643,801,1600000US0646520,06,46520,Meadowbrook,CDP,6.856000000000000,4829,1400000US06065042715,06,065,042715,427.15,Tract,9.340000000000000
5644,801,1600000US0646520,06,46520,Meadowbrook,CDP,6.856000000000000,4831,1400000US06065042717,06,065,042717,427.17,Tract,2.497000000000000
5645,801,1600000US0646520,06,46520,Meadowbrook,CDP,6.856000000000000,4867,1400000US06065042731,06,065,042731,427.31,Tract,7.942000000000000
5646,801,1600000US0646520,06,46520,Meadowbrook,CDP,6.856000000000000,4877,1400000US06065042901,06,065,042901,429.01,Tract,10.847000000000000
5647,801,1600000US0646520,06,46520,Meadowbrook,CDP,6.856000000000000,4878,1400000US06065042902,06,065,042902,429.02,Tract,16.757000000000001
5648,802,1600000US0646618,06,46618,Meadow Valley,CDP,8.520000000000000,989,1400000US06063000202,06,063,000202,2.02,Tract,580.186000000000035
5649,803,1600000US0646646,06,46646,Mead Valley,CDP,19.169000000000000,1083,1400000US06065042010,06,065,042010,420.10,Tract,4.212000000000000
5650,803,1600000US0646646,06,46646,Mead Valley,CDP,19.169000000000000,4704,1400000US06065042008,06,065,042008,420.08,Tract,16.928000000000001
5651,803,1600000US0646646,06,46646,Mead Valley,CDP,19.169000000000000,4705,1400000US06065042009,06,065,042009,420.09,Tract,4.567000000000000
5652,803,1600000US0646646,06,46646,Mead Valley,CDP,19.169000000000000,4821,1400000US06065042620,06,065,042620,426.20,Tract,13.643000000000001
5653,803,1600000US0646646,06,46646,Mead Valley,CDP,19.169000000000000,4912,1400000US06065042903,06,065,042903,429.03,Tract,17.236999999999998
5654,803,1600000US0646646,06,46646,Mead Valley,CDP,19.169000000000000,4913,1400000US06065042904,06,065,042904,429.04,Tract,9.190000000000000
5655,804,1600000US0646660,06,46660,Mecca,CDP,6.959000000000000,5566,1400000US06065045604,06,065,045604,456.04,Tract,100.775000000000006
5656,805,1600000US0646702,06,46702,Meiners Oaks,CDP,1.408000000000000,6913,1400000US06111000901,06,111,000901,9.01,Tract,3.812000000000000
5657,805,1600000US0646702,06,46702,Meiners Oaks,CDP,1.408000000000000,6966,1400000US06111001002,06,111,001002,10.02,Tract,3.194000000000000
5658,806,1600000US0646814,06,46814,Mendocino,CDP,2.257000000000000,5176,1400000US06045011002,06,045,011002,110.02,Tract,98.808999999999997
5659,807,1600000US0646828,06,46828,Mendota,city,3.278000000000000,222,1400000US06019008301,06,019,008301,83.01,Tract,13.253000000000000
5660,807,1600000US0646828,06,46828,Mendota,city,3.278000000000000,2685,1400000US06019008302,06,019,008302,83.02,Tract,501.321000000000026
5661,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,1100,1400000US06065042738,06,065,042738,427.38,Tract,1.947000000000000
5662,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,1101,1400000US06065042740,06,065,042740,427.40,Tract,0.489000000000000
5663,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,1102,1400000US06065042741,06,065,042741,427.41,Tract,0.697000000000000
5664,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4580,1400000US06065050700,06,065,050700,507,Tract,6.611000000000000
5665,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4825,1400000US06065042708,06,065,042708,427.08,Tract,1.011000000000000
5666,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4826,1400000US06065042709,06,065,042709,427.09,Tract,2.184000000000000
5667,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4827,1400000US06065042711,06,065,042711,427.11,Tract,1.775000000000000
5668,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4830,1400000US06065042716,06,065,042716,427.16,Tract,1.039000000000000
5669,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4831,1400000US06065042717,06,065,042717,427.17,Tract,2.497000000000000
5670,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4834,1400000US06065042724,06,065,042724,427.24,Tract,0.718000000000000
5671,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4835,1400000US06065042726,06,065,042726,427.26,Tract,6.439000000000000
5672,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4836,1400000US06065042728,06,065,042728,427.28,Tract,3.465000000000000
5673,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4837,1400000US06065042729,06,065,042729,427.29,Tract,3.587000000000000
5674,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4866,1400000US06065042730,06,065,042730,427.30,Tract,6.511000000000000
5675,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4867,1400000US06065042731,06,065,042731,427.31,Tract,7.942000000000000
5676,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4868,1400000US06065042732,06,065,042732,427.32,Tract,3.132000000000000
5677,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4869,1400000US06065042733,06,065,042733,427.33,Tract,6.293000000000000
5678,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4870,1400000US06065042737,06,065,042737,427.37,Tract,27.782000000000000
5679,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4871,1400000US06065042739,06,065,042739,427.39,Tract,3.847000000000000
5680,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4872,1400000US06065042742,06,065,042742,427.42,Tract,2.025000000000000
5681,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4873,1400000US06065042743,06,065,042743,427.43,Tract,4.050000000000000
5682,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,4986,1400000US06065043235,06,065,043235,432.35,Tract,5.699000000000000
5683,808,1600000US0646842,06,46842,Menifee,city,46.466000000000001,5078,1400000US06065043279,06,065,043279,432.79,Tract,7.760000000000000
5684,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,1555,1400000US06081611600,06,081,611600,6116,Tract,0.322000000000000
5685,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,1556,1400000US06081612100,06,081,612100,6121,Tract,0.384000000000000
5686,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,1558,1400000US06081613900,06,081,613900,6139,Tract,1.054000000000000
5687,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7673,1400000US06081611700,06,081,611700,6117,Tract,3.922000000000000
5688,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7674,1400000US06081611800,06,081,611800,6118,Tract,1.523000000000000
5689,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7677,1400000US06081612500,06,081,612500,6125,Tract,0.768000000000000
5690,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7678,1400000US06081612600,06,081,612600,6126,Tract,0.504000000000000
5691,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7679,1400000US06081612700,06,081,612700,6127,Tract,0.492000000000000
5692,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7680,1400000US06081612800,06,081,612800,6128,Tract,0.638000000000000
5693,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7681,1400000US06081612900,06,081,612900,6129,Tract,0.619000000000000
5694,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7737,1400000US06081613200,06,081,613200,6132,Tract,15.420000000000000
5695,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7794,1400000US06081613000,06,081,613000,6130,Tract,1.789000000000000
5696,809,1600000US0646870,06,46870,Menlo Park,city,9.789999999999999,7795,1400000US06081990100,06,081,990100,9901,Tract,0.000000000000000
5697,810,1600000US0646884,06,46884,Mentone,CDP,6.222000000000000,6314,1400000US06071008601,06,071,008601,86.01,Tract,1.984000000000000
5698,810,1600000US0646884,06,46884,Mentone,CDP,6.222000000000000,6315,1400000US06071008602,06,071,008602,86.02,Tract,14.196999999999999
5699,810,1600000US0646884,06,46884,Mentone,CDP,6.222000000000000,6319,1400000US06071008706,06,071,008706,87.06,Tract,7.273000000000000
5700,811,1600000US0647013,06,47013,Mesa,CDP,3.503000000000000,238,1400000US06027000200,06,027,000200,2,Tract,406.153000000000020
5701,812,1600000US0647086,06,47086,Mesa Vista,CDP,4.875000000000000,72,1400000US06003010000,06,003,010000,100,Tract,738.331999999999994
5702,813,1600000US0647164,06,47164,Mettler,CDP,0.233000000000000,2125,1400000US06029003304,06,029,003304,33.04,Tract,618.096999999999980
5703,814,1600000US0647332,06,47332,Middletown,CDP,1.844000000000000,286,1400000US06033001300,06,033,001300,13,Tract,121.835999999999999
5704,815,1600000US0647374,06,47374,Midpines,CDP,24.529000000000000,845,1400000US06043000101,06,043,000101,1.01,Tract,174.199000000000012
5705,815,1600000US0647374,06,47374,Midpines,CDP,24.529000000000000,847,1400000US06043000302,06,043,000302,3.02,Tract,202.710000000000008
5706,816,1600000US0647430,06,47430,Midway City,CDP,0.632000000000000,5220,1400000US06059099701,06,059,099701,997.01,Tract,0.754000000000000
5707,816,1600000US0647430,06,47430,Midway City,CDP,0.632000000000000,5221,1400000US06059099702,06,059,099702,997.02,Tract,0.758000000000000
5708,816,1600000US0647430,06,47430,Midway City,CDP,0.632000000000000,5222,1400000US06059099703,06,059,099703,997.03,Tract,0.744000000000000
5709,817,1600000US0647472,06,47472,Milford,CDP,5.292000000000000,2640,1400000US06035040600,06,035,040600,406,Tract,510.841000000000008
5710,818,1600000US0647486,06,47486,Millbrae,city,3.247000000000000,1471,1400000US06081604500,06,081,604500,6045,Tract,0.624000000000000
5711,818,1600000US0647486,06,47486,Millbrae,city,3.247000000000000,6663,1400000US06081604400,06,081,604400,6044,Tract,0.772000000000000
5712,818,1600000US0647486,06,47486,Millbrae,city,3.247000000000000,6664,1400000US06081604600,06,081,604600,6046,Tract,0.544000000000000
5713,818,1600000US0647486,06,47486,Millbrae,city,3.247000000000000,6665,1400000US06081604700,06,081,604700,6047,Tract,0.426000000000000
5714,818,1600000US0647486,06,47486,Millbrae,city,3.247000000000000,6666,1400000US06081604800,06,081,604800,6048,Tract,0.399000000000000
5715,818,1600000US0647486,06,47486,Millbrae,city,3.247000000000000,6667,1400000US06081604900,06,081,604900,6049,Tract,0.592000000000000
5716,818,1600000US0647486,06,47486,Millbrae,city,3.247000000000000,7740,1400000US06081613501,06,081,613501,6135.01,Tract,32.722999999999999
5717,819,1600000US0647710,06,47710,Mill Valley,city,4.763000000000000,5001,1400000US06041119100,06,041,119100,1191,Tract,2.557000000000000
5718,819,1600000US0647710,06,47710,Mill Valley,city,4.763000000000000,5010,1400000US06041126100,06,041,126100,1261,Tract,2.046000000000000
5719,819,1600000US0647710,06,47710,Mill Valley,city,4.763000000000000,5011,1400000US06041126200,06,041,126200,1262,Tract,1.322000000000000
5720,819,1600000US0647710,06,47710,Mill Valley,city,4.763000000000000,5012,1400000US06041127000,06,041,127000,1270,Tract,1.731000000000000
5721,819,1600000US0647710,06,47710,Mill Valley,city,4.763000000000000,5092,1400000US06041128200,06,041,128200,1282,Tract,1.522000000000000
5722,820,1600000US0647724,06,47724,Millville,CDP,8.045999999999999,1681,1400000US06089012601,06,089,012601,126.01,Tract,903.658000000000015
5723,820,1600000US0647724,06,47724,Millville,CDP,8.045999999999999,1683,1400000US06089012604,06,089,012604,126.04,Tract,278.153000000000020
5724,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,1614,1400000US06085504413,06,085,504413,5044.13,Tract,0.245000000000000
5725,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,1615,1400000US06085504418,06,085,504418,5044.18,Tract,0.397000000000000
5726,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,1616,1400000US06085504422,06,085,504422,5044.22,Tract,0.335000000000000
5727,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7354,1400000US06085504412,06,085,504412,5044.12,Tract,0.380000000000000
5728,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7355,1400000US06085504414,06,085,504414,5044.14,Tract,0.686000000000000
5729,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7356,1400000US06085504415,06,085,504415,5044.15,Tract,0.466000000000000
5730,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7357,1400000US06085504416,06,085,504416,5044.16,Tract,0.434000000000000
5731,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7358,1400000US06085504417,06,085,504417,5044.17,Tract,3.317000000000000
5732,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7359,1400000US06085504420,06,085,504420,5044.20,Tract,6.494000000000000
5733,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7360,1400000US06085504421,06,085,504421,5044.21,Tract,0.620000000000000
5734,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7361,1400000US06085504423,06,085,504423,5044.23,Tract,0.215000000000000
5735,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7362,1400000US06085504504,06,085,504504,5045.04,Tract,2.309000000000000
5736,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7363,1400000US06085504505,06,085,504505,5045.05,Tract,0.784000000000000
5737,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7364,1400000US06085504506,06,085,504506,5045.06,Tract,0.699000000000000
5738,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7365,1400000US06085504507,06,085,504507,5045.07,Tract,0.693000000000000
5739,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7367,1400000US06085504602,06,085,504602,5046.02,Tract,22.044000000000000
5740,821,1600000US0647766,06,47766,Milpitas,city,13.590999999999999,7422,1400000US06085505006,06,085,505006,5050.06,Tract,5.372000000000000
5741,822,1600000US0671225,06,71225,Shasta Lake,city,10.920999999999999,7379,1400000US06089010806,06,089,010806,108.06,Tract,4.669000000000000
5742,822,1600000US0671225,06,71225,Shasta Lake,city,10.920999999999999,7380,1400000US06089010807,06,089,010807,108.07,Tract,6.785000000000000
5743,822,1600000US0671225,06,71225,Shasta Lake,city,10.920999999999999,7446,1400000US06089011600,06,089,011600,116,Tract,19.463999999999999
5744,822,1600000US0671225,06,71225,Shasta Lake,city,10.920999999999999,7447,1400000US06089011701,06,089,011701,117.01,Tract,1.724000000000000
5745,822,1600000US0671225,06,71225,Shasta Lake,city,10.920999999999999,7448,1400000US06089011702,06,089,011702,117.02,Tract,1.904000000000000
5746,822,1600000US0671225,06,71225,Shasta Lake,city,10.920999999999999,7449,1400000US06089011703,06,089,011703,117.03,Tract,3.722000000000000
5747,822,1600000US0671225,06,71225,Shasta Lake,city,10.920999999999999,7452,1400000US06089011803,06,089,011803,118.03,Tract,34.600000000000001
5748,823,1600000US0671246,06,71246,Shaver Lake,CDP,32.213999999999999,214,1400000US06019006402,06,019,006402,64.02,Tract,1498.848999999999933
5749,824,1600000US0671362,06,71362,Shell Ridge,CDP,0.430000000000000,2497,1400000US06013338302,06,013,338302,3383.02,Tract,2.606000000000000
5750,824,1600000US0671362,06,71362,Shell Ridge,CDP,0.430000000000000,2504,1400000US06013343002,06,013,343002,3430.02,Tract,1.317000000000000
5751,825,1600000US0671372,06,71372,Shelter Cove,CDP,5.830000000000000,232,1400000US06023011500,06,023,011500,115,Tract,341.288999999999987
5752,826,1600000US0671414,06,71414,Sheridan,CDP,26.038000000000000,4811,1400000US06061021304,06,061,021304,213.04,Tract,77.689999999999998
5753,826,1600000US0671414,06,71414,Sheridan,CDP,26.038000000000000,4813,1400000US06061021322,06,061,021322,213.22,Tract,99.989999999999995
5754,827,1600000US0671554,06,71554,Shingle Springs,CDP,8.209000000000000,2419,1400000US06017030803,06,017,030803,308.03,Tract,9.481999999999999
5755,827,1600000US0671554,06,71554,Shingle Springs,CDP,8.209000000000000,2420,1400000US06017030804,06,017,030804,308.04,Tract,26.559000000000001
5756,828,1600000US0671568,06,71568,Shingletown,CDP,24.649999999999999,1682,1400000US06089012603,06,089,012603,126.03,Tract,309.668000000000006
5757,829,1600000US0671774,06,71774,Sierra Brooks,CDP,1.370000000000000,1684,1400000US06091010000,06,091,010000,100,Tract,953.214000000000055
5758,830,1600000US0671778,06,71778,Sierra City,CDP,2.151000000000000,1684,1400000US06091010000,06,091,010000,100,Tract,953.214000000000055
5759,831,1600000US0671834,06,71834,Sierra Village,CDP,2.525000000000000,8020,1400000US06109003100,06,109,003100,31,Tract,575.576000000000022
5760,832,1600000US0671848,06,71848,Sierraville,CDP,5.020000000000000,1684,1400000US06091010000,06,091,010000,100,Tract,953.214000000000055
5761,833,1600000US0657288,06,57288,Pinole,city,5.323000000000000,31,1400000US06013359102,06,013,359102,3591.02,Tract,0.811000000000000
5762,833,1600000US0657288,06,57288,Pinole,city,5.323000000000000,2143,1400000US06013359103,06,013,359103,3591.03,Tract,0.986000000000000
5763,833,1600000US0657288,06,57288,Pinole,city,5.323000000000000,2144,1400000US06013359202,06,013,359202,3592.02,Tract,3.887000000000000
5764,833,1600000US0657288,06,57288,Pinole,city,5.323000000000000,2147,1400000US06013360101,06,013,360101,3601.01,Tract,1.543000000000000
5765,833,1600000US0657288,06,57288,Pinole,city,5.323000000000000,2148,1400000US06013360102,06,013,360102,3601.02,Tract,2.382000000000000
5766,833,1600000US0657288,06,57288,Pinole,city,5.323000000000000,2151,1400000US06013363000,06,013,363000,3630,Tract,1.696000000000000
5767,833,1600000US0657288,06,57288,Pinole,city,5.323000000000000,2280,1400000US06013364002,06,013,364002,3640.02,Tract,0.771000000000000
5768,833,1600000US0657288,06,57288,Pinole,city,5.323000000000000,2289,1400000US06013392200,06,013,392200,3922,Tract,4.507000000000000
5769,834,1600000US0657330,06,57330,Pioneer,CDP,4.321000000000000,73,1400000US06005000102,06,005,000102,1.02,Tract,176.149000000000001
5770,834,1600000US0657330,06,57330,Pioneer,CDP,4.321000000000000,2886,1400000US06005000101,06,005,000101,1.01,Tract,24.331000000000000
5771,835,1600000US0657372,06,57372,Piru,CDP,2.820000000000000,7858,1400000US06111000200,06,111,000200,2,Tract,57.268000000000001
5772,836,1600000US0657414,06,57414,Pismo Beach,city,3.599000000000000,1457,1400000US06079011600,06,079,011600,116,Tract,65.015000000000001
5773,836,1600000US0657414,06,57414,Pismo Beach,city,3.599000000000000,6428,1400000US06079011701,06,079,011701,117.01,Tract,8.481000000000000
5774,836,1600000US0657414,06,57414,Pismo Beach,city,3.599000000000000,6429,1400000US06079011704,06,079,011704,117.04,Tract,1.300000000000000
5775,836,1600000US0657414,06,57414,Pismo Beach,city,3.599000000000000,6433,1400000US06079012102,06,079,012102,121.02,Tract,1.196000000000000
5776,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,100,1400000US06013313102,06,013,313102,3131.02,Tract,0.768000000000000
5777,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,101,1400000US06013313206,06,013,313206,3132.06,Tract,0.668000000000000
5778,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2299,1400000US06013305000,06,013,305000,3050,Tract,3.153000000000000
5779,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2308,1400000US06013309000,06,013,309000,3090,Tract,3.824000000000000
5780,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2309,1400000US06013310000,06,013,310000,3100,Tract,0.766000000000000
5781,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2310,1400000US06013311000,06,013,311000,3110,Tract,0.624000000000000
5782,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2311,1400000US06013312000,06,013,312000,3120,Tract,0.537000000000000
5783,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2312,1400000US06013313101,06,013,313101,3131.01,Tract,1.391000000000000
5784,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2313,1400000US06013313103,06,013,313103,3131.03,Tract,5.412000000000000
5785,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2314,1400000US06013313203,06,013,313203,3132.03,Tract,1.193000000000000
5786,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2315,1400000US06013313204,06,013,313204,3132.04,Tract,6.571000000000000
5787,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2316,1400000US06013313205,06,013,313205,3132.05,Tract,0.573000000000000
5788,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2366,1400000US06013314102,06,013,314102,3141.02,Tract,1.890000000000000
5789,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2367,1400000US06013314103,06,013,314103,3141.03,Tract,2.327000000000000
5790,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2368,1400000US06013314104,06,013,314104,3141.04,Tract,0.892000000000000
5791,837,1600000US0657456,06,57456,Pittsburg,city,17.218000000000000,2682,1400000US06013355200,06,013,355200,3552,Tract,11.779000000000000
5792,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,916,1400000US06059011708,06,059,011708,117.08,Tract,0.369000000000000
5793,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,917,1400000US06059011712,06,059,011712,117.12,Tract,0.553000000000000
5794,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,918,1400000US06059011720,06,059,011720,117.20,Tract,0.556000000000000
5795,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,919,1400000US06059021809,06,059,021809,218.09,Tract,0.630000000000000
5796,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5031,1400000US06059011709,06,059,011709,117.09,Tract,0.796000000000000
5797,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5032,1400000US06059011710,06,059,011710,117.10,Tract,0.531000000000000
5798,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5033,1400000US06059011711,06,059,011711,117.11,Tract,0.437000000000000
5799,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5034,1400000US06059011714,06,059,011714,117.14,Tract,2.255000000000000
5800,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5035,1400000US06059011715,06,059,011715,117.15,Tract,0.958000000000000
5801,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5036,1400000US06059011716,06,059,011716,117.16,Tract,0.596000000000000
5802,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5037,1400000US06059011717,06,059,011717,117.17,Tract,0.418000000000000
5803,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5038,1400000US06059011718,06,059,011718,117.18,Tract,0.499000000000000
5804,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5039,1400000US06059011721,06,059,011721,117.21,Tract,0.274000000000000
5805,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5104,1400000US06059011722,06,059,011722,117.22,Tract,0.539000000000000
5806,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5107,1400000US06059021810,06,059,021810,218.10,Tract,0.605000000000000
5807,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5109,1400000US06059021813,06,059,021813,218.13,Tract,1.573000000000000
5808,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5111,1400000US06059021815,06,059,021815,218.15,Tract,14.692000000000000
5809,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5113,1400000US06059021820,06,059,021820,218.20,Tract,0.772000000000000
5810,838,1600000US0657526,06,57526,Placentia,city,6.568000000000000,5114,1400000US06059021821,06,059,021821,218.21,Tract,0.846000000000000
5811,839,1600000US0680364,06,80364,Tres Pinos,CDP,3.597000000000000,1229,1400000US06069000802,06,069,000802,8.02,Tract,1153.532999999999902
5812,840,1600000US0680448,06,80448,Trinidad,city,0.485000000000000,7948,1400000US06023010200,06,023,010200,102,Tract,240.668000000000006
5813,841,1600000US0680476,06,80476,Trinity Center,CDP,5.231000000000000,1754,1400000US06105000101,06,105,000101,1.01,Tract,549.913999999999987
5814,841,1600000US0680476,06,80476,Trinity Center,CDP,5.231000000000000,1755,1400000US06105000102,06,105,000102,1.02,Tract,448.747000000000014
5815,842,1600000US0680483,06,80483,Trinity Village,CDP,4.013000000000000,1756,1400000US06105000200,06,105,000200,2,Tract,749.395999999999958
5816,843,1600000US0680560,06,80560,Trowbridge,CDP,6.747000000000000,7528,1400000US06101051100,06,101,051100,511,Tract,131.961000000000013
5817,844,1600000US0680588,06,80588,Truckee,town,32.322000000000003,907,1400000US06057000900,06,057,000900,9,Tract,502.124000000000024
5818,844,1600000US0680588,06,80588,Truckee,town,32.322000000000003,4942,1400000US06057001203,06,057,001203,12.03,Tract,8.141999999999999
5819,844,1600000US0680588,06,80588,Truckee,town,32.322000000000003,4943,1400000US06057001204,06,057,001204,12.04,Tract,10.901999999999999
5820,844,1600000US0680588,06,80588,Truckee,town,32.322000000000003,4944,1400000US06057001205,06,057,001205,12.05,Tract,22.989000000000001
5821,844,1600000US0680588,06,80588,Truckee,town,32.322000000000003,4945,1400000US06057001206,06,057,001206,12.06,Tract,6.036000000000000
5822,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,1643,1400000US06107002203,06,107,002203,22.03,Tract,1.014000000000000
5823,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,1646,1400000US06107002903,06,107,002903,29.03,Tract,0.876000000000000
5824,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7695,1400000US06107002100,06,107,002100,21,Tract,53.549999999999997
5825,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7696,1400000US06107002202,06,107,002202,22.02,Tract,1.052000000000000
5826,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7697,1400000US06107002204,06,107,002204,22.04,Tract,0.890000000000000
5827,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7698,1400000US06107002302,06,107,002302,23.02,Tract,1.001000000000000
5828,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7699,1400000US06107002303,06,107,002303,23.03,Tract,1.584000000000000
5829,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7700,1400000US06107002304,06,107,002304,23.04,Tract,0.381000000000000
5830,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7701,1400000US06107002400,06,107,002400,24,Tract,66.600999999999999
5831,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7748,1400000US06107002901,06,107,002901,29.01,Tract,1.757000000000000
5832,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7749,1400000US06107002904,06,107,002904,29.04,Tract,0.786000000000000
5833,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7750,1400000US06107003001,06,107,003001,30.01,Tract,0.586000000000000
5834,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7751,1400000US06107003002,06,107,003002,30.02,Tract,2.693000000000000
5835,845,1600000US0680644,06,80644,Tulare,city,20.931000000000001,7752,1400000US06107003100,06,107,003100,31,Tract,92.887000000000000
5836,846,1600000US0680763,06,80763,Tuolumne City,CDP,2.332000000000000,1652,1400000US06109003200,06,109,003200,32,Tract,151.495000000000005
5837,847,1600000US0680812,06,80812,Turlock,city,16.928000000000001,1744,1400000US06099003605,06,099,003605,36.05,Tract,1.439000000000000
